Building ID,Building Name,Location,Description,Date,Energy Consumption (kWh),Occupancy (People),Carbon Emissions (kg CO2),HVAC Usage (Hours),Renewable Energy Contribution (%),Water Usage (Gallons),Outdoor Temperature (°F),Latitude,Longitude
3,Building C,Chicago,Energy-efficient building with solar panels.,2024-10-25,903.2,148,632.24,11.0,27.06,937.38,68,41.8781,-87.6298
3,Building C,Chicago,Energy-efficient building with solar panels.,2024-10-26,531.52,0,372.06,0.0,32.93,0.0,93,41.8781,-87.6298
3,Building C,Chicago,Energy-efficient building with solar panels.,2024-10-27,645.17,0,451.62,0.0,31.53,0.0,44,41.8781,-87.6298
3,Building C,Chicago,Energy-efficient building with solar panels.,2024-10-28,913.82,155,639.68,11.0,27.58,968.39,42,41.8781,-87.6298
3,Building C,Chicago,Energy-efficient building with solar panels.,2024-10-29,844.41,104,591.09,9.0,28.41,663.79,60,41.8781,-87.6298
3,Building C,Chicago,Energy-efficient building with solar panels.,2024-10-30,841.44,147,589.01,8.0,28.85,836.34,98,41.8781,-87.6298
3,Building C,Chicago,Energy-efficient building with solar panels.,2024-10-31,804.08,107,562.86,8.0,30.33,615.21,47,41.8781,-87.6298
3,Building C,Chicago,Energy-efficient building with solar panels.,2024-11-01,870.26,123,609.18,11.0,32.43,736.96,79,41.8781,-87.6298
3,Building C,Chicago,Energy-efficient building with solar panels.,2024-11-02,503.31,0,352.32,0.0,27.64,0.0,88,41.8781,-87.6298
3,Building C,Chicago,Energy-efficient building with solar panels.,2024-11-03,445.01,0,311.51,0.0,28.79,0.0,77,41.8781,-87.6298
3,Building C,Chicago,Energy-efficient building with solar panels.,2024-11-04,835.34,112,584.74,11.0,27.73,690.13,99,41.8781,-87.6298
3,Building C,Chicago,Energy-efficient building with solar panels.,2024-11-05,764.58,107,535.21,11.0,28.14,683.25,83,41.8781,-87.6298
3,Building C,Chicago,Energy-efficient building with solar panels.,2024-11-06,916.07,108,641.25,11.0,28.48,694.61,49,41.8781,-87.6298
3,Building C,Chicago,Energy-efficient building with solar panels.,2024-11-07,780.77,148,546.54,8.0,30.07,935.85,83,41.8781,-87.6298
3,Building C,Chicago,Energy-efficient building with solar panels.,2024-11-08,1056.53,151,739.57,11.0,32.33,851.5,42,41.8781,-87.6298
3,Building C,Chicago,Energy-efficient building with solar panels.,2024-11-09,493.38,0,345.37,0.0,28.73,0.0,92,41.8781,-87.6298
3,Building C,Chicago,Energy-efficient building with solar panels.,2024-11-10,516.96,0,361.87,0.0,30.27,0.0,82,41.8781,-87.6298
3,Building C,Chicago,Energy-efficient building with solar panels.,2024-11-11,968.85,112,678.19,9.0,30.02,711.84,65,41.8781,-87.6298
3,Building C,Chicago,Energy-efficient building with solar panels.,2024-11-12,986.21,137,690.35,8.0,30.28,754.18,34,41.8781,-87.6298
3,Building C,Chicago,Energy-efficient building with solar panels.,2024-11-13,855.85,125,599.1,8.0,28.64,818.35,77,41.8781,-87.6298
3,Building C,Chicago,Energy-efficient building with solar panels.,2024-11-14,1063.31,122,744.32,8.0,28.07,716.22,57,41.8781,-87.6298
3,Building C,Chicago,Energy-efficient building with solar panels.,2024-11-15,1061.2,111,742.84,11.0,27.65,730.1,86,41.8781,-87.6298
4,Building D,Houston,Outdated infrastructure requiring renovations.,2023-11-17,571.59,111,200.06,9.0,51.28,1041.62,86,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2023-11-18,309.03,0,108.16,0.0,54.38,0.0,60,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2023-11-19,415.8,0,145.53,0.0,51.25,0.0,76,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2023-11-20,496.57,93,173.8,9.0,51.36,451.6,42,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2023-11-21,515.64,103,180.47,11.0,48.82,477.12,77,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2023-11-22,527.21,89,184.52,9.0,51.43,453.98,99,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2023-11-23,647.06,94,226.47,11.0,47.04,467.09,75,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2023-11-24,672.23,87,235.28,8.0,53.84,421.33,37,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2023-11-25,386.48,0,135.27,0.0,45.25,0.0,80,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2023-11-26,333.52,0,116.73,0.0,45.56,0.0,65,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2023-11-27,537.79,95,188.23,8.0,46.47,455.81,54,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2023-11-28,501.54,116,175.54,8.0,49.84,536.3,45,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2023-11-29,553.84,117,193.85,8.0,54.66,550.58,88,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2023-11-30,657.98,101,230.29,11.0,50.54,508.49,41,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2023-12-01,526.91,86,184.42,11.0,48.28,419.0,57,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2023-12-02,397.41,0,139.1,0.0,48.39,0.0,32,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2023-12-03,394.26,0,137.99,0.0,50.97,0.0,36,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2023-12-04,491.91,90,172.17,9.0,47.27,471.95,72,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2023-12-05,700.61,96,245.21,9.0,54.62,474.71,61,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2023-12-06,597.37,94,209.08,11.0,50.69,494.64,46,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2023-12-07,674.83,93,236.19,9.0,53.48,452.28,56,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2023-12-08,670.54,117,234.69,10.0,52.42,620.7,38,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2023-12-09,409.69,0,143.39,0.0,48.95,0.0,100,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2023-12-10,345.87,0,121.05,0.0,51.74,0.0,56,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2023-12-11,659.75,94,230.91,10.0,46.86,493.44,57,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2023-12-12,610.97,88,213.84,9.0,52.49,438.47,59,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2023-12-13,531.85,118,186.15,10.0,54.57,581.4,72,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2023-12-14,594.02,115,207.91,10.0,52.07,546.5,48,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2023-12-15,587.21,84,205.53,8.0,45.01,381.3,30,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2023-12-16,428.73,0,150.06,0.0,47.42,0.0,65,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2023-12-17,408.83,0,143.09,0.0,50.51,0.0,48,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2023-12-18,654.75,104,229.16,10.0,52.7,569.44,46,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2023-12-19,617.66,93,216.18,10.0,45.68,501.96,99,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2023-12-20,508.65,93,178.03,11.0,50.97,455.11,62,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2023-12-21,593.62,114,207.77,9.0,53.7,523.05,52,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2023-12-22,666.43,113,233.25,8.0,49.3,527.2,44,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2023-12-23,389.75,0,136.41,0.0,50.35,0.0,33,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2023-12-24,316.29,0,110.7,0.0,47.12,0.0,46,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2023-12-25,557.3,102,195.05,11.0,51.67,503.41,31,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2023-12-26,708.75,108,248.06,11.0,50.28,513.96,75,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2023-12-27,492.68,109,172.44,8.0,48.03,548.54,60,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2023-12-28,615.46,104,215.41,8.0,48.8,532.19,71,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2023-12-29,712.76,109,249.46,11.0,52.62,555.0,32,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2023-12-30,315.65,0,110.48,0.0,51.67,0.0,52,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2023-12-31,374.76,0,131.16,0.0,49.9,0.0,63,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-01-01,560.27,100,196.09,8.0,53.05,468.58,36,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-01-02,500.39,97,175.14,10.0,49.38,463.35,46,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-01-03,613.96,93,214.89,11.0,54.23,465.22,83,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-01-04,558.69,109,195.54,8.0,49.75,527.16,97,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-01-05,700.93,80,245.33,10.0,52.41,398.8,44,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-01-06,300.3,0,105.1,0.0,54.72,0.0,38,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-01-07,376.44,0,131.75,0.0,47.37,0.0,90,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-01-08,583.0,82,204.05,8.0,53.37,388.67,87,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-01-09,526.79,100,184.38,11.0,45.62,507.68,76,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-01-10,508.61,81,178.01,8.0,53.34,374.06,95,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-01-11,490.84,97,171.79,11.0,47.62,477.41,43,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-01-12,489.58,97,171.35,10.0,50.71,468.75,87,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-01-13,333.44,0,116.7,0.0,46.07,0.0,94,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-01-14,302.33,0,105.81,0.0,52.67,0.0,58,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-01-15,712.82,114,249.49,10.0,52.01,545.51,35,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-01-16,631.38,98,220.98,9.0,52.58,468.63,96,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-01-17,556.33,116,194.72,8.0,49.86,627.88,68,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-01-18,626.49,101,219.27,8.0,48.43,540.56,88,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-01-19,614.21,100,214.97,8.0,45.16,546.37,33,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-01-20,342.29,0,119.8,0.0,51.03,0.0,37,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-01-21,386.37,0,135.23,0.0,54.33,0.0,91,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-01-22,510.27,103,178.59,11.0,49.06,554.12,81,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-01-23,635.68,115,222.49,10.0,46.31,553.11,84,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-01-24,528.43,116,184.95,11.0,51.76,556.91,43,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-01-25,524.17,110,183.46,9.0,47.26,562.83,92,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-01-26,489.68,93,171.39,9.0,46.48,510.07,86,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-01-27,318.11,0,111.34,0.0,46.3,0.0,39,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-01-28,398.74,0,139.56,0.0,49.26,0.0,40,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-01-29,485.04,81,169.76,9.0,53.17,436.2,71,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-01-30,500.81,101,175.28,11.0,48.88,538.29,48,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-01-31,512.09,117,179.23,11.0,54.41,605.66,38,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-02-01,567.22,117,198.53,9.0,48.32,608.49,46,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-02-02,663.68,117,232.29,8.0,52.98,612.91,65,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-02-03,297.19,0,104.02,0.0,48.87,0.0,100,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-02-04,331.85,0,116.15,0.0,54.83,0.0,71,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-02-05,652.24,119,228.28,9.0,53.02,587.21,78,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-02-06,688.69,87,241.04,11.0,47.19,419.88,97,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-02-07,661.49,95,231.52,10.0,49.45,498.03,67,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-02-08,534.8,82,187.18,9.0,49.74,382.78,88,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-02-09,565.15,95,197.8,8.0,50.83,511.51,94,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-02-10,309.85,0,108.45,0.0,50.98,0.0,85,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-02-11,348.38,0,121.93,0.0,52.01,0.0,42,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-02-12,601.11,80,210.39,10.0,51.61,363.07,44,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-02-13,568.38,119,198.93,9.0,50.02,643.78,100,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-02-14,652.14,103,228.25,11.0,53.64,510.56,57,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-02-15,594.03,95,207.91,11.0,51.97,435.41,85,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-02-16,687.11,99,240.49,8.0,50.5,486.8,87,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-02-17,414.4,0,145.04,0.0,47.04,0.0,59,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-02-18,368.31,0,128.91,0.0,45.55,0.0,82,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-02-19,603.03,91,211.06,9.0,53.58,437.25,73,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-02-20,526.24,85,184.18,9.0,52.8,422.59,88,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-02-21,534.6,86,187.11,9.0,54.4,416.5,81,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-02-22,717.15,99,251.0,8.0,53.91,491.08,83,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-02-23,650.32,119,227.61,8.0,45.97,621.23,42,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-02-24,328.58,0,115.0,0.0,46.84,0.0,70,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-02-25,291.15,0,101.9,0.0,52.74,0.0,84,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-02-26,592.25,104,207.29,9.0,45.27,549.48,70,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-02-27,482.52,110,168.88,11.0,49.33,553.91,62,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-02-28,594.48,95,208.07,11.0,53.94,459.4,77,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-02-29,627.62,117,219.67,11.0,50.09,579.48,49,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-03-01,546.89,118,191.41,8.0,50.8,564.34,90,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-03-02,328.18,0,114.86,0.0,49.05,0.0,38,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-03-03,295.92,0,103.57,0.0,50.79,0.0,41,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-03-04,517.08,97,180.98,10.0,47.59,467.2,40,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-03-05,500.87,92,175.31,11.0,54.45,444.81,41,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-03-06,617.0,116,215.95,8.0,53.11,632.01,85,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-03-07,501.92,86,175.67,11.0,50.38,388.22,42,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-03-08,541.83,97,189.64,10.0,52.33,533.06,77,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-03-09,329.4,0,115.29,0.0,50.38,0.0,46,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-03-10,346.41,0,121.24,0.0,46.69,0.0,37,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-03-11,684.8,99,239.68,10.0,47.27,499.33,72,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-03-12,646.79,100,226.38,11.0,51.11,487.1,45,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-03-13,665.32,86,232.86,9.0,48.47,424.14,82,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-03-14,667.63,99,233.67,11.0,50.76,479.36,75,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-03-15,674.39,89,236.04,8.0,50.05,423.72,84,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-03-16,289.31,0,101.26,0.0,51.48,0.0,36,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-03-17,352.15,0,123.25,0.0,54.67,0.0,66,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-03-18,687.22,85,240.53,10.0,53.68,432.06,69,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-03-19,652.32,94,228.31,8.0,49.58,460.08,75,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-03-20,688.09,89,240.83,11.0,54.58,422.54,43,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-03-21,563.53,115,197.24,11.0,49.43,554.41,94,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-03-22,606.26,107,212.19,9.0,52.36,487.03,57,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-03-23,295.1,0,103.28,0.0,48.86,0.0,49,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-03-24,333.45,0,116.71,0.0,49.91,0.0,91,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-03-25,526.14,92,184.15,11.0,49.11,454.91,58,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-03-26,618.37,119,216.43,8.0,51.81,620.7,43,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-03-27,625.76,83,219.02,10.0,45.64,422.98,74,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-03-28,657.5,88,230.12,11.0,45.3,470.26,77,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-03-29,590.48,88,206.67,8.0,54.53,402.39,44,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-03-30,316.67,0,110.83,0.0,48.48,0.0,65,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-03-31,366.45,0,128.26,0.0,46.26,0.0,58,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-04-01,537.3,88,188.06,9.0,52.04,415.14,84,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-04-02,568.0,95,198.8,11.0,54.55,503.51,33,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-04-03,538.0,82,188.3,9.0,47.67,410.49,64,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-04-04,666.65,114,233.33,11.0,48.6,591.34,33,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-04-05,555.08,82,194.28,10.0,45.1,402.55,53,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-04-06,335.43,0,117.4,0.0,51.93,0.0,64,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-04-07,331.79,0,116.13,0.0,53.12,0.0,69,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-04-08,587.12,109,205.49,10.0,54.87,515.04,73,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-04-09,638.96,104,223.63,11.0,46.56,546.19,74,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-04-10,616.38,90,215.73,9.0,48.34,457.14,30,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-04-11,0.0,102,242.68,10.0,50.19,464.22,53,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-04-12,535.89,99,187.56,9.0,46.82,495.41,48,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-04-13,334.48,0,117.07,0.0,47.58,0.0,81,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-04-14,307.19,0,107.52,0.0,54.28,0.0,38,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-04-15,649.83,84,227.44,11.0,53.08,442.49,48,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-04-16,0.0,105,177.57,11.0,50.77,540.37,33,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-04-17,590.01,101,206.5,8.0,51.39,462.73,41,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-04-18,584.4,91,204.54,10.0,46.33,472.44,97,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-04-19,670.8,86,234.78,8.0,46.46,462.43,57,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-04-20,364.06,0,127.42,0.0,49.67,0.0,78,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-04-21,381.54,0,133.54,0.0,53.68,0.0,83,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-04-22,630.25,83,220.59,8.0,45.49,394.87,88,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-04-23,512.56,90,179.4,9.0,54.43,459.93,73,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-04-24,680.39,108,238.14,8.0,52.36,515.71,50,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-04-25,633.39,93,221.69,11.0,47.64,444.46,77,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-04-26,703.36,80,246.18,10.0,52.25,426.91,69,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-04-27,428.32,0,149.91,0.0,54.76,0.0,71,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-04-28,406.34,0,142.22,0.0,51.46,0.0,40,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-04-29,510.8,106,178.78,11.0,54.12,523.55,36,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-04-30,489.59,94,171.36,11.0,52.01,466.18,49,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-05-01,493.22,97,172.63,9.0,54.29,498.69,50,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-05-02,554.8,101,194.18,8.0,54.73,490.87,36,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-05-03,594.69,94,208.14,10.0,51.62,490.24,40,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-05-04,326.61,0,114.31,0.0,48.16,0.0,64,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-05-05,382.39,0,133.84,0.0,45.4,0.0,86,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-05-06,688.73,115,241.05,9.0,49.59,526.35,84,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-05-07,640.98,112,224.34,8.0,49.21,597.95,92,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-05-08,690.51,89,241.68,10.0,46.92,409.57,86,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-05-09,698.67,112,244.53,11.0,45.49,598.5,83,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-05-10,585.13,93,204.8,10.0,45.91,488.87,64,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-05-11,371.87,0,130.15,0.0,46.87,0.0,57,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-05-12,314.53,0,110.09,0.0,45.57,0.0,95,29.7604,-95.3698
4,Building D,Houston,Outdated infrastructure requiring renovations.,2024-05-13,681.68,80,238.59,8.0,50.73,425.56,44,29.7604,-95.3698
